Nation,Total Units,Total Fatalities,Total Serious Injuries,Total Minor Injuries,Year,Month,Day,Time,Speed Limit,Moisture,Adverse Weather Conditions,DayNight,Crash Type,Crash Severity,Alcohol Related ,Drug Related
US,2,0,0,0,2017, January, Friday,13:30,40, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, January, Friday,0:40,30, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, January, Saturday,8:40,40, Dry, N, Daylight, Head On, Not Injured, N, N
US,2,0,0,1,2017, January, Saturday,11:30,40, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, January, Saturday,15:20,40, Wet, Y, Daylight, Rear End, Not Injured, N, N
US,2,0,0,1,2017, January, Monday,7:10,40, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,3,0,0,1,2017, January, Saturday,16:00,60, Wet, N, Daylight, Rear End, Minor Injury, Y, N
US,2,0,1,0,2017, January, Saturday,18:10,40, Wet, Y, Night, Hit Pedestrian, Major Injury, Y, N
US,2,0,0,1,2017, January, Saturday,18:40,40, Dry, N, Night, Rear End, Minor Injury, N, N
US,3,0,0,0,2017, January, Saturday,5:10,40, Dry, N, Night, Rear End, Not Injured, N, N
US,2,0,0,0,2017, January, Saturday,23:20,60, Dry, N, Night, Rear End, Not Injured, N, N
US,2,0,0,1,2017, January, Sunday,10:50,60, Dry, N, Daylight, Head On, Minor Injury, N, N
US,3,0,0,0,2017, January, Wednesday,8:10,90, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, January, Sunday,17:10,40, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, January, Saturday,8:40,110, Wet, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, January, Wednesday,18:40,60, Wet, Y, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, January, Sunday,18:40,40, Dry, N, Night, Side Swipe, Not Injured, N, N
US,2,0,0,0,2017, January, Sunday,19:40,40, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, January, Saturday,23:30,40, Dry, N, Night, Right Angle, Not Injured, Y, N
US,2,0,0,0,2017, January, Saturday,0:40,60, Dry, N, Night, Head On, Minor Injury, N, N
US,4,0,0,0,2017, January, Sunday,2:50,40, Dry, N, Night, Rear End, Not Injured, Y, N
US,3,0,0,0,2017, January, Sunday,0:50,40, Dry, N, Night, Side Swipe, Not Injured, N, N
US,2,0,0,0,2017, January, Monday,2:20,60, Dry, N, Night, Side Swipe, Not Injured, N, N
US,2,0,0,0,2017, January, Sunday,2:10,40, Dry, N, Night, Right Angle, Not Injured, Y, N
US,2,0,0,0,2017, January, Monday,9:10,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,3,0,0,0,2017, January, Monday,8:40,40, Dry, N, Daylight, Right Angle, Minor Injury, N, Y
US,4,0,0,0,2017, January, Monday,7:20,60, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, January, Wednesday,0:50,40, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, January, Friday,18:50,60, Dry, N, Night, Head On, Not Injured, N, N
US,2,0,0,1,2017, January, Friday,20:40,40, Dry, N, Night, Head On, Minor Injury, Y, N
US,2,0,0,0,2017, January, Thursday,6:20,90, Wet, N, Night, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, January, Monday,16:50,40, Dry, N, Night, Rear End, Not Injured, N, N
US,2,0,0,2,2017, January, Monday,15:50,40, Wet, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,1,0,2017, January, Monday,15:30,60, Dry, N, Daylight, Rear End, Major Injury, N, N
US,2,0,0,0,2017, January, Monday,21:20,40, Wet, N, Night, Rear End, Not Injured, Y, N
US,2,0,0,0,2017, January, Monday,18:20,60, Dry, N, Night, Rear End, Not Injured, Y, N
US,2,0,0,0,2017, January, Monday,1:30,20, Dry, N, Night, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, January, Wednesday,8:20,60, Dry, N, Daylight, Head On, Minor Injury, N, N
US,2,0,0,0,2017, January, Monday,9:10,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,1,2017, January, Tuesday,9:10,40, Wet, Y, Daylight, Right Angle, Minor Injury, N, N
US,4,0,0,0,2017, January, Thursday,7:40,60, Wet, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, January, Thursday,8:50,40, Wet, Y, Daylight, Head On, Not Injured, N, N
US,2,0,1,0,2017, January, Tuesday,9:20,40, Wet, Y, Daylight, Rear End, Major Injury, N, N
US,2,0,0,1,2017, January, Monday,23:00,40, Dry, N, Night, Right Angle, Minor Injury, N, N
US,3,0,0,0,2017, January, Tuesday,15:10,40, Dry, N, Daylight, Head On, Not Injured, N, N
US,2,0,0,1,2017, January, Friday,0:20,60, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, January, Monday,13:30,60, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, January, Tuesday,17:00,90, Wet, Y, Night, Rear End, Not Injured, N, N
US,3,0,0,2,2017, January, Tuesday,19:00,90, Wet, Y, Night, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, January, Thursday,20:50,90, Dry, N, Night, Rear End, Not Injured, N, N
US,3,0,0,0,2017, January, Tuesday,17:20,60, Wet, Y, Night, Right Angle, Not Injured, N, N
US,2,0,0,1,2017, January, Tuesday,17:00,60, Wet, Y, Daylight, Right Angle, Minor Injury, N, N
US,4,0,0,0,2017, January, Saturday,1:10,40, Dry, N, Night, Rear End, Minor Injury, Y, N
US,2,0,0,0,2017, January, Tuesday,23:20,90, Wet, Y, Night, Rear End, Not Injured, N, N
US,2,0,0,0,2017, January, Tuesday,6:00,40, Wet, Y, Night, Right Angle, Not Injured, N, N
US,3,0,0,0,2017, January, Wednesday,3:30,40, Wet, Y, Night, Rear End, Not Injured, Y, N
US,2,0,0,1,2017, January, Saturday,21:20,40, Dry, N, Night, Right Angle, Minor Injury, N, N
US,3,0,0,0,2017, January, Monday,10:40,90, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, January, Friday,18:50,90, Dry, N, Night, Rear End, Not Injured, N, N
US,2,0,0,0,2017, January, Wednesday,7:00,40, Wet, Y, Night, Head On, Not Injured, N, N
US,2,0,0,0,2017, January, Friday,14:50,70, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, January, Sunday,9:40,60, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, January, Monday,13:50,50, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, January, Wednesday,9:30,40, Wet, N, Daylight, Side Swipe, Not Injured, N, N
US,2,0,0,0,2017, January, Tuesday,16:20,60, Wet, Y, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, January, Wednesday,8:20,20, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, January, Wednesday,0:00,60, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, January, Wednesday,11:30,40, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, January, Tuesday,21:10,50, Wet, N, Night, Head On, Not Injured, N, N
US,2,0,0,0,2017, January, Tuesday,10:50,90, Wet, Y, Daylight, Rear End, Not Injured, N, N
US,3,0,0,0,2017, January, Monday,17:20,60, Dry, N, Night, Side Swipe, Not Injured, N, N
US,2,0,1,0,2017, January, Wednesday,16:50,40, Dry, N, Daylight, Hit Pedestrian, Major Injury, N, N
US,2,0,0,0,2017, January, Wednesday,16:00,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, January, Wednesday,18:30,90, Dry, N, Night, Rear End, Not Injured, N, N
US,3,0,0,0,2017, January, Wednesday,19:50,40, Dry, N, Night, Rear End, Not Injured, Y, N
US,2,0,0,0,2017, January, Wednesday,20:00,60, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, January, Tuesday,8:10,90, Wet, Y, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, January, Thursday,5:30,40, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, January, Thursday,8:50,40, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, January, Thursday,8:50,60, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, January, Tuesday,13:10,60, Wet, Y, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, January, Thursday,7:20,70, Dry, N, Daylight, Rear End, Not Injured, Y, N
US,2,0,0,0,2017, January, Thursday,19:10,40, Dry, N, Night, Rear End, Not Injured, N, N
US,2,0,0,0,2017, January, Thursday,15:30,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, January, Thursday,15:40,40, Wet, Y, Daylight, Side Swipe, Not Injured, N, Y
US,2,0,0,0,2017, January, Thursday,16:10,60, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,3,0,0,0,2017, January, Tuesday,17:40,20, Wet, Y, Night, Rear End, Not Injured, N, N
US,3,0,0,0,2017, January, Tuesday,17:40,90, Wet, Y, Night, Rear End, Not Injured, N, N
US,3,0,0,0,2017, January, Thursday,18:40,90, Dry, N, Night, Rear End, Not Injured, N, N
US,2,0,0,1,2017, January, Thursday,16:50,70, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,1,2017, January, Thursday,17:30,20, Dry, N, Night, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, January, Thursday,18:50,70, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, January, Thursday,16:30,60, Dry, N, Daylight, Head On, Minor Injury, Y, N
US,2,0,0,0,2017, January, Thursday,18:40,60, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, January, Tuesday,19:30,40, Wet, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, January, Thursday,18:40,60, Dry, N, Night, Rear End, Not Injured, N, N
US,2,0,0,0,2017, January, Thursday,6:50,60, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, January, Friday,7:10,60, Wet, Y, Daylight, Head On, Not Injured, N, N
US,2,0,0,0,2017, January, Friday,21:20,60, Dry, N, Night, Rear End, Not Injured, N, N
US,2,0,0,0,2017, January, Friday,11:10,40, Wet, Y, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, January, Friday,15:30,40, Wet, Y, Daylight, Rear End, Minor Injury, N, N
US,2,1,0,0,2017, January, Tuesday,19:40,20, Wet, N, Night, Hit Pedestrian, Fatal, N, N
US,2,0,0,0,2017, January, Friday,17:00,60, Wet, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, January, Thursday,20:00,60, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, January, Thursday,5:20,90, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, January, Friday,17:00,40, Wet, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, January, Friday,18:30,20, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, January, Friday,19:20,60, Wet, N, Night, Rear End, Not Injured, N, N
US,3,0,0,0,2017, January, Friday,2:20,20, Dry, N, Night, Side Swipe, Not Injured, N, N
US,4,0,0,0,2017, January, Friday,20:20,40, Dry, N, Night, Side Swipe, Not Injured, N, Y
US,2,0,0,1,2017, January, Saturday,2:50,40, Wet, N, Night, Side Swipe, Minor Injury, Y, N
US,2,0,0,0,2017, January, Thursday,6:40,90, Dry, N, Daylight, Rear End, Not Injured, N, N
US,3,0,0,0,2017, January, Friday,15:30,90, Dry, N, Daylight, Rear End, Not Injured, N, N
US,3,0,0,0,2017, January, Thursday,6:40,110, Dry, N, Night, Rear End, Not Injured, N, N
US,2,0,2,1,2017, January, Friday,14:30,60, Dry, N, Daylight, Head On, Major Injury, N, N
US,2,0,0,0,2017, January, Saturday,6:00,40, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, January, Friday,14:40,60, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, January, Saturday,8:50,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,3,0,0,0,2017, January, Saturday,9:30,80, Dry, N, Daylight, Side Swipe, Not Injured, N, N
US,2,0,0,0,2017, January, Saturday,7:10,40, Wet, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, January, Saturday,10:10,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,1,2017, January, Saturday,0:50,40, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, January, Saturday,13:50,40, Dry, N, Daylight, Side Swipe, Minor Injury, N, N
US,2,0,0,1,2017, January, Saturday,13:20,50, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, January, Saturday,14:50,60, Dry, N, Daylight, Rear End, Not Injured, Y, N
US,2,0,0,0,2017, January, Saturday,16:00,60, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, January, Friday,17:50,60, Dry, N, Night, Rear End, Not Injured, N, N
US,3,0,0,0,2017, January, Saturday,15:20,90, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, January, Sunday,2:10,60, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,3,2017, January, Sunday,3:00,60, Dry, N, Night, Right Angle, Minor Injury, N, N
US,3,0,0,0,2017, January, Sunday,10:20,40, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,3,0,0,0,2017, January, Saturday,15:30,60, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, January, Friday,15:10,60, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, January, Sunday,13:20,40, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, January, Sunday,15:30,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,1,2017, January, Saturday,3:10,40, Dry, N, Night, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, January, Thursday,18:50,40, Dry, N, Night, Rear End, Not Injured, N, N
US,3,0,0,0,2017, January, Saturday,23:00,60, Wet, N, Night, Side Swipe, Minor Injury, N, N
US,2,0,0,0,2017, January, Saturday,13:10,60, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, January, Sunday,17:40,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,3,0,0,2,2017, January, Sunday,18:50,60, Dry, N, Night, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, January, Friday,23:50,60, Dry, N, Night, Right Angle, Minor Injury, Y, N
US,2,0,0,1,2017, January, Monday,8:40,40, Wet, Y, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, January, Monday,8:40,40, Wet, Y, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, January, Monday,10:00,20, Wet, Y, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, January, Thursday,19:40,50, Wet, Y, Night, Head On, Not Injured, Y, N
US,2,0,0,0,2017, January, Monday,11:10,60, Wet, Y, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,1,2017, January, Monday,0:00,60, Wet, Y, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, January, Monday,11:40,40, Wet, Y, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, January, Monday,15:00,40, Wet, Y, Daylight, Head On, Not Injured, N, N
US,3,0,0,0,2017, January, Monday,17:00,40, Wet, Y, Night, Right Angle, Not Injured, N, N
US,2,0,0,1,2017, January, Monday,16:50,20, Wet, Y, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, January, Monday,18:10,40, Wet, Y, Night, Hit Pedestrian, Minor Injury, N, N
US,2,0,0,0,2017, January, Saturday,21:40,40, Wet, Y, Night, Rear End, Not Injured, N, N
US,2,0,0,0,2017, January, Monday,19:20,40, Wet, Y, Night, Head On, Not Injured, N, N
US,2,0,0,0,2017, January, Friday,18:40,40, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, January, Monday,13:20,60, Wet, Y, Daylight, Right Angle, Not Injured, N, N
US,3,0,0,0,2017, January, Monday,13:50,40, Wet, Y, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, January, Sunday,3:20,60, Dry, N, Night, Rear End, Not Injured, N, N
US,2,0,0,0,2017, January, Tuesday,8:00,40, Wet, Y, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, January, Friday,13:10,60, Wet, Y, Daylight, Head On, Not Injured, N, N
US,2,0,0,1,2017, January, Tuesday,8:20,40, Wet, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,1,2017, January, Sunday,11:30,20, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, January, Tuesday,9:50,70, Wet, Y, Daylight, Rear End, Not Injured, N, N
US,2,0,0,3,2017, January, Tuesday,13:20,40, Wet, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,2,2017, January, Tuesday,15:50,60, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,2,2017, January, Wednesday,14:50,60, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, January, Saturday,18:00,40, Dry, N, Night, Side Swipe, Not Injured, N, N
US,2,0,0,0,2017, January, Tuesday,16:40,60, Dry, N, Night, Head On, Not Injured, N, N
US,2,0,0,0,2017, January, Tuesday,18:40,60, Wet, Y, Night, Rear End, Not Injured, Y, N
US,2,0,0,0,2017, January, Tuesday,18:10,40, Dry, N, Night, Head On, Minor Injury, Y, N
US,2,0,0,0,2017, January, Tuesday,18:10,60, Wet, Y, Night, Rear End, Not Injured, N, N
US,2,0,0,0,2017, January, Tuesday,22:30,40, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, January, Tuesday,21:10,40, Wet, Y, Night, Right Angle, Not Injured, N, N
US,2,0,0,1,2017, January, Tuesday,20:10,40, Dry, N, Night, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, January, Sunday,15:10,40, Dry, N, Daylight, Side Swipe, Not Injured, N, N
US,2,0,0,0,2017, January, Wednesday,1:00,40, Wet, N, Night, Right Angle, Not Injured, Y, N
US,2,0,0,0,2017, January, Friday,14:50,60, Dry, N, Daylight, Head On, Not Injured, N, N
US,2,0,0,0,2017, January, Monday,13:40,40, Wet, Y, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, January, Wednesday,6:30,40, Dry, N, Night, Rear End, Not Injured, N, N
US,2,0,0,0,2017, January, Tuesday,15:30,40, Dry, N, Daylight, Head On, Not Injured, N, N
US,2,0,0,0,2017, January, Sunday,0:50,40, Dry, N, Daylight, Side Swipe, Not Injured, N, N
US,3,0,0,0,2017, January, Sunday,10:00,90, Dry, N, Daylight, Rear End, Not Injured, N, N
US,3,0,0,1,2017, January, Tuesday,13:50,90, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, January, Wednesday,16:50,40, Wet, Y, Daylight, Head On, Not Injured, N, N
US,3,0,1,0,2017, January, Sunday,21:30,40, Dry, N, Night, Rear End, Major Injury, N, N
US,2,0,0,0,2017, January, Wednesday,17:50,40, Wet, Y, Night, Rear End, Not Injured, N, N
US,3,0,0,0,2017, January, Wednesday,6:20,40, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, January, Wednesday,17:50,40, Wet, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, January, Wednesday,17:50,60, Wet, Y, Night, Rear End, Not Injured, N, N
US,2,0,0,0,2017, January, Wednesday,6:30,40, Dry, N, Night, Rear End, Not Injured, N, N
US,3,0,0,0,2017, January, Thursday,17:50,90, Wet, Y, Night, Rear End, Not Injured, N, N
US,2,0,0,0,2017, January, Wednesday,6:00,90, Dry, N, Night, Side Swipe, Not Injured, N, N
US,2,0,1,0,2017, January, Saturday,4:50,90, Wet, N, Night, Rear End, Major Injury, N, N
US,2,0,0,0,2017, January, Thursday,7:30,60, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, January, Thursday,9:00,60, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, January, Thursday,9:30,40, Dry, N, Daylight, Side Swipe, Minor Injury, N, N
US,2,0,0,1,2017, January, Thursday,8:20,40, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, January, Sunday,10:00,60, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, January, Wednesday,19:30,60, Wet, Y, Daylight, Side Swipe, Minor Injury, N, N
US,2,0,0,0,2017, January, Thursday,0:40,60, Wet, Y, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, January, Wednesday,21:20,60, Wet, N, Night, Head On, Not Injured, N, Y
US,2,0,0,0,2017, January, Monday,21:50,40, Wet, Y, Night, Hit Pedestrian, Minor Injury, Y, N
US,2,0,0,0,2017, January, Thursday,16:10,40, Wet, Y, Daylight, Side Swipe, Not Injured, N, N
US,2,0,0,0,2017, January, Thursday,16:10,30, Wet, Y, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, January, Thursday,15:00,60, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, January, Thursday,16:20,40, Wet, Y, Daylight, Side Swipe, Not Injured, N, N
US,2,0,0,1,2017, January, Thursday,19:20,70, Wet, Y, Night, Rear End, Minor Injury, N, N
US,4,0,0,0,2017, January, Thursday,6:30,40, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, January, Thursday,21:10,40, Dry, N, Night, Right Angle, Not Injured, N, N
US,3,0,0,2,2017, January, Thursday,17:00,90, Wet, Y, Night, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, January, Thursday,13:30,60, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,1,2017, January, Thursday,22:50,60, Wet, N, Night, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, January, Wednesday,14:00,60, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, January, Friday,11:40,40, Wet, Y, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,1,2017, January, Friday,14:20,60, Dry, Y, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, January, Monday,8:30,60, Wet, N, Daylight, Rear End, Not Injured, N, N
US,2,0,1,0,2017, January, Friday,15:00,40, Wet, Y, Daylight, Hit Pedestrian, Major Injury, N, N
US,2,0,0,0,2017, January, Friday,20:50,30, Wet, N, Night, Right Angle, Minor Injury, N, N
US,2,0,0,2,2017, January, Friday,15:40,60, Wet, N, Daylight, Side Swipe, Minor Injury, N, N
US,2,0,0,0,2017, January, Friday,15:30,40, Wet, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, January, Tuesday,17:30,60, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,1,2017, January, Friday,11:40,60, Wet, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,1,2017, January, Thursday,6:20,60, Dry, N, Night, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, January, Wednesday,7:00,60, Dry, N, Night, Rear End, Not Injured, N, N
US,2,0,0,1,2017, January, Thursday,18:00,60, Wet, N, Night, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, January, Thursday,19:40,60, Wet, Y, Night, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, January, Friday,17:40,40, Wet, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, January, Friday,19:00,40, Dry, N, Night, Side Swipe, Not Injured, N, N
US,2,0,0,0,2017, January, Friday,19:40,40, Wet, N, Night, Side Swipe, Not Injured, N, N
US,2,0,0,1,2017, January, Friday,20:50,40, Dry, N, Night, Hit Pedestrian, Minor Injury, N, N
US,2,0,0,0,2017, January, Friday,15:40,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, January, Saturday,3:10,60, Wet, N, Night, Rear End, Not Injured, N, N
US,2,0,0,0,2017, January, Friday,13:40,40, Wet, N, Daylight, Head On, Not Injured, N, N
US,3,0,0,0,2017, January, Friday,11:00,40, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, January, Monday,14:10,60, Wet, Y, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, January, Wednesday,15:20,20, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, January, Thursday,13:30,60, Wet, Y, Daylight, Side Swipe, Not Injured, N, N
US,2,0,0,0,2017, January, Thursday,16:30,40, Wet, N, Daylight, Head On, Minor Injury, N, N
US,3,0,0,1,2017, January, Saturday,13:40,60, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, January, Saturday,18:10,40, Dry, N, Night, Head On, Not Injured, N, N
US,2,0,0,0,2017, January, Tuesday,22:00,30, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, January, Saturday,21:20,40, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, January, Thursday,17:10,40, Dry, N, Night, Rear End, Not Injured, N, N
US,2,0,0,0,2017, January, Saturday,11:20,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, January, Sunday,14:30,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, January, Sunday,13:10,40, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, January, Wednesday,17:50,90, Dry, N, Night, Rear End, Not Injured, N, N
US,3,0,0,0,2017, January, Tuesday,9:30,90, Wet, Y, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, January, Thursday,14:30,60, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,6,0,0,0,2017, January, Saturday,19:30,40, Dry, N, Night, Side Swipe, Not Injured, Y, N
US,2,0,0,0,2017, January, Sunday,21:00,20, Dry, N, Night, Side Swipe, Not Injured, N, N
US,2,0,0,0,2017, January, Friday,18:40,60, Dry, N, Night, Head On, Not Injured, N, N
US,6,0,0,0,2017, January, Sunday,23:00,40, Dry, N, Night, Side Swipe, Not Injured, N, N
US,2,0,0,0,2017, January, Saturday,21:10,40, Wet, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,1,2017, January, Monday,2:10,40, Wet, Y, Night, Right Angle, Minor Injury, Y, N
US,2,0,0,0,2017, January, Tuesday,7:20,90, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, January, Thursday,17:50,90, Wet, N, Night, Rear End, Not Injured, N, N
US,2,0,0,0,2017, January, Saturday,10:00,90, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,1,2017, January, Monday,9:10,40, Dry, N, Daylight, Hit Pedestrian, Minor Injury, N, N
US,2,0,0,0,2017, January, Monday,9:10,40, Wet, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, January, Monday,10:00,40, Wet, Y, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, January, Monday,10:30,60, Wet, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, January, Wednesday,7:40,60, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,3,0,1,0,2017, January, Friday,0:10,40, Dry, N, Daylight, Right Angle, Major Injury, N, N
