Nation,Total Units,Total Fatalities,Total Serious Injuries,Total Minor Injuries,Year,Month,Day,Time,Speed Limit,Moisture,Adverse Weather Conditions,DayNight,Crash Type,Crash Severity,Alcohol Related ,Drug Related
AUS,2,0,0,0,2017, September, Thursday,13.00,60, Dry, N, Daylight, Right Angle, Not Injured, N, N
AUS,2,0,0,0,2017, September, Sunday,13.00,60, Dry, N, Daylight, Right Angle, Not Injured, N, N
AUS,2,0,0,0,2017, September, Wednesday,13.00,60, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,2,0,0,0,2017, September, Thursday,13.00,60, Dry, N, Daylight, Side Swipe, Not Injured, N, N
AUS,2,0,0,0,2017, September, Tuesday,13.00,60, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,2,0,0,1,2017, October, Wednesday,13.00,60, Dry, N, Daylight, Rear End, Minor Injury, N, N
AUS,4,0,0,4,2017, October, Monday,13.00,60, Dry, N, Daylight, Right Angle, Minor Injury, N, N
AUS,2,0,0,0,2017, October, Thursday,13.00,60, Dry, N, Daylight, Right Angle, Not Injured, N, N
AUS,2,0,0,0,2017, October, Saturday,13.00,60, Dry, N, Daylight, Right Angle, Not Injured, N, N
AUS,2,0,0,1,2017, October, Monday,13.00,60, Dry, N, Daylight, Rear End, Minor Injury, N, N
AUS,2,0,0,1,2017, November, Wednesday,13.00,60, Dry, N, Daylight, Right Angle, Minor Injury, N, N
AUS,2,0,0,0,2017, November, Saturday,13.00,60, Dry, N, Daylight, Right Angle, Not Injured, N, N
AUS,3,0,0,0,2017, November, Tuesday,13.00,60, Dry, N, Daylight, Hit Fixed Object, Not Injured, N, N
AUS,2,0,0,3,2017, November, Thursday,13.00,60, Wet, Y, Daylight, Rear End, Minor Injury, N, N
AUS,2,0,0,0,2017, November, Saturday,13.00,60, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,2,0,0,1,2017, November, Monday,13.00,60, Dry, N, Daylight, Rear End, Minor Injury, N, N
AUS,2,0,0,0,2017, December, Monday,13.00,60, Dry, N, Daylight, Side Swipe, Not Injured, N, N
AUS,2,0,0,0,2017, December, Tuesday,13.00,60, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,2,0,0,0,2017, December, Wednesday,13.00,60, Dry, N, Daylight, Head On, Not Injured, N, N
AUS,2,0,0,0,2017, December, Monday,13.00,60, Dry, N, Daylight, Right Angle, Not Injured, N, N
AUS,2,0,1,0,2017, December, Wednesday,13.00,60, Dry, N, Daylight, Hit Fixed Object, Major Injury, N, N
AUS,2,0,0,0,2017, December, Wednesday,13.00,60, Dry, N, Daylight, Right Angle, Not Injured, N, N
AUS,3,0,0,0,2017, April, Wednesday,13.00,70, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,2,0,0,0,2017, July, Monday,13.00,70, Wet, Y, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, March, Sunday,13.00,72, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, July, Monday,13.00,72, Wet, Y, Daylight, Rear End, Not Injured, N, N
US,3,0,0,1,2017, August, Friday,13.00,72, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, November, Tuesday,13.00,72, Wet, Y, Daylight, Side Swipe, Not Injured, N, N
AUS,2,0,0,0,2017, January, Tuesday,13.00,80, Dry, N, Daylight, Side Swipe, Not Injured, N, N
AUS,2,0,0,0,2017, February, Monday,13.00,80, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,2,0,0,2,2017, March, Thursday,13.00,80, Dry, N, Daylight, Hit Fixed Object, Minor Injury, N, N
AUS,2,0,0,0,2017, March, Monday,13.00,80, Dry, N, Daylight, Hit Fixed Object, Not Injured, N, N
AUS,2,0,0,0,2017, June, Saturday,13.00,80, Dry, N, Daylight, Hit Fixed Object, Not Injured, Y, N
AUS,2,0,0,0,2017, June, Sunday,13.00,80, Dry, N, Daylight, Hit Fixed Object, Not Injured, N, N
AUS,2,0,0,1,2017, June, Sunday,13.00,80, Dry, N, Daylight, Rear End, Minor Injury, N, Y
AUS,2,0,0,1,2017, June, Sunday,13.00,80, Wet, Y, Daylight, Hit Fixed Object, Minor Injury, N, N
AUS,2,0,0,0,2017, June, Sunday,13.00,80, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,2,0,1,0,2017, October, Sunday,13.00,80, Dry, N, Daylight, Hit Fixed Object, Major Injury, N, N
AUS,2,0,0,0,2017, November, Wednesday,13.00,80, Dry, N, Daylight, Head On, Not Injured, N, N
AUS,3,0,0,0,2017, December, Thursday,13.00,80, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,2,0,0,0,2017, December, Sunday,13.00,80, Dry, N, Daylight, Hit Fixed Object, Not Injured, N, N
US,2,0,0,0,2017, July, Friday,13.00,80, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, February, Tuesday,13.00,89, Dry, N, Daylight, Rear End, Not Injured, N, Y
US,2,0,0,0,2017, March, Wednesday,13.00,89, Wet, Y, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,1,2017, May, Wednesday,13.00,89, Dry, N, Daylight, Side Swipe, Minor Injury, N, N
US,2,0,0,0,2017, July, Friday,13.00,89, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, August, Monday,13.00,89, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,2,0,0,0,2017, March, Monday,13.00,90, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,2,0,0,0,2017, October, Monday,13.00,90, Dry, N, Daylight, Side Swipe, Not Injured, N, N
AUS,2,0,0,1,2017, January, Saturday,13.00,100, Dry, N, Daylight, Hit Fixed Object, Minor Injury, N, Y
AUS,2,0,0,0,2017, April, Sunday,13.00,100, Dry, N, Daylight, Hit Fixed Object, Not Injured, N, N
AUS,2,0,0,1,2017, April, Sunday,13.00,100, Wet, Y, Daylight, Hit Fixed Object, Minor Injury, N, N
AUS,2,0,0,1,2017, April, Thursday,13.00,100, Wet, Y, Daylight, Head On, Minor Injury, N, N
AUS,2,0,0,0,2017, May, Wednesday,13.00,100, Dry, N, Daylight, Head On, Not Injured, N, N
AUS,2,0,0,1,2017, August, Saturday,13.00,100, Dry, N, Daylight, Head On, Minor Injury, N, N
US,2,0,0,0,2017, January, Monday,13.00,105, Dry, Y, Daylight, Side Swipe, Not Injured, N, N
US,2,0,0,0,2017, October, Monday,13.00,105, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,2,0,0,1,2017, May, Wednesday,13.00,110, Dry, N, Daylight, Hit Fixed Object, Minor Injury, N, N
AUS,2,0,0,1,2017, June, Saturday,13.00,110, Dry, N, Daylight, Hit Fixed Object, Minor Injury, N, N
AUS,2,0,0,0,2017, June, Monday,13.00,110, Dry, N, Daylight, Side Swipe, Not Injured, N, N
AUS,2,0,0,2,2017, July, Sunday,13.00,110, Wet, N, Daylight, Hit Fixed Object, Minor Injury, N, N
AUS,2,0,0,0,2017, November, Saturday,13.00,110, Dry, N, Daylight, Side Swipe, Not Injured, N, N
AUS,2,0,0,0,2017, January, Friday,13.20,25, Dry, N, Daylight, Side Swipe, Not Injured, N, N
US,2,0,0,0,2017, June, Friday,13.20,32, Dry, N, Daylight, Right Angle, Not Injured, N, N
AUS,2,0,0,0,2017, June, Thursday,13.20,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
AUS,3,0,0,0,2017, August, Wednesday,13.20,40, Dry, N, Daylight, Hit Fixed Object, Not Injured, N, N
US,2,0,0,0,2017, January, Sunday,13.20,40, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, February, Saturday,13.20,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,3,0,0,0,2017, February, Tuesday,13.20,40, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, February, Friday,13.20,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, March, Saturday,13.20,40, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,3,0,0,0,2017, March, Saturday,13.20,40, Dry, N, Daylight, Side Swipe, Not Injured, N, N
US,2,0,0,0,2017, April, Monday,13.20,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,3,0,0,0,2017, April, Thursday,13.20,40, Wet, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, April, Thursday,13.20,40, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, April, Sunday,13.20,40, Dry, N, Daylight, Head On, Not Injured, N, N
US,2,0,0,0,2017, May, Tuesday,13.20,40, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, May, Sunday,13.20,40, Dry, N, Daylight, Side Swipe, Not Injured, N, N
US,2,0,0,0,2017, June, Monday,13.20,40, Dry, N, Daylight, Head On, Not Injured, N, N
US,2,0,0,0,2017, June, Tuesday,13.20,40, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, July, Tuesday,13.20,40, Dry, N, Daylight, Hit Pedestrian, Minor Injury, N, N
US,2,0,0,1,2017, July, Wednesday,13.20,40, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,1,2017, August, Tuesday,13.20,40, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, August, Friday,13.20,40, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, September, Monday,13.20,40, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, September, Tuesday,13.20,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, September, Thursday,13.20,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, November, Tuesday,13.20,40, Wet, Y, Daylight, Hit Pedestrian, Minor Injury, N, N
US,2,0,0,1,2017, December, Saturday,13.20,40, Dry, N, Daylight, Side Swipe, Minor Injury, N, N
US,3,0,0,0,2017, November, Friday,13.20,40, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,2,0,0,0,2017, January, Monday,13.20,50, Dry, N, Daylight, Hit Fixed Object, Not Injured, N, N
AUS,2,0,0,3,2017, February, Monday,13.20,50, Dry, N, Daylight, Rear End, Minor Injury, N, N
AUS,2,0,0,2,2017, February, Tuesday,13.20,50, Dry, N, Daylight, Rear End, Minor Injury, N, N
AUS,2,0,0,0,2017, February, Saturday,13.20,50, Dry, N, Daylight, Side Swipe, Not Injured, N, N
AUS,2,0,0,0,2017, March, Friday,13.20,50, Dry, N, Daylight, Side Swipe, Not Injured, N, N
AUS,3,0,0,1,2017, March, Friday,13.20,50, Dry, N, Daylight, Rear End, Minor Injury, N, N
AUS,2,0,0,0,2017, April, Wednesday,13.20,50, Dry, N, Daylight, Right Angle, Not Injured, N, N
AUS,3,0,0,1,2017, April, Thursday,13.20,50, Dry, N, Daylight, Right Angle, Minor Injury, N, N
AUS,2,0,0,2,2017, May, Saturday,13.20,50, Dry, N, Daylight, Right Angle, Minor Injury, N, N
AUS,2,0,0,1,2017, May, Saturday,13.20,50, Dry, N, Daylight, Rear End, Minor Injury, N, Y
AUS,2,0,0,1,2017, June, Sunday,13.20,50, Wet, Y, Daylight, Right Angle, Minor Injury, N, N
AUS,4,0,0,2,2017, July, Monday,13.20,50, Dry, N, Daylight, Hit Fixed Object, Minor Injury, N, N
AUS,2,0,0,0,2017, September, Friday,13.20,50, Dry, N, Daylight, Side Swipe, Not Injured, N, N
AUS,2,0,1,0,2017, September, Monday,13.20,50, Dry, N, Daylight, Right Angle, Major Injury, N, N
AUS,2,0,0,0,2017, October, Tuesday,13.20,50, Dry, N, Daylight, Right Angle, Not Injured, N, N
AUS,4,0,0,0,2017, October, Tuesday,13.20,50, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,2,0,0,0,2017, December, Saturday,13.20,50, Dry, N, Daylight, Hit Fixed Object, Not Injured, N, N
US,2,0,0,0,2017, January, Tuesday,13.20,56, Wet, Y, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, January, Saturday,13.20,56, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, January, Friday,13.20,56, Wet, Y, Daylight, Head On, Not Injured, N, N
US,3,0,0,1,2017, February, Saturday,13.20,56, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, February, Sunday,13.20,56, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, March, Monday,13.20,56, Dry, N, Daylight, Side Swipe, Not Injured, N, N
US,3,0,0,0,2017, March, Wednesday,13.20,56, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,2,2017, April, Friday,13.20,56, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,1,2017, May, Monday,13.20,56, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, June, Friday,13.20,56, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, August, Tuesday,13.20,56, Wet, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, August, Monday,13.20,56, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, August, Thursday,13.20,56, Dry, N, Daylight, Rear End, Not Injured, N, N
US,3,0,0,0,2017, August, Saturday,13.20,56, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, October, Friday,13.20,56, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, November, Thursday,13.20,56, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, November, Sunday,13.20,56, Dry, N, Daylight, Right Angle, Minor Injury, N, N
AUS,2,0,0,1,2017, January, Monday,13.20,60, Dry, N, Daylight, Side Swipe, Minor Injury, N, N
AUS,2,0,1,10,2017, January, Wednesday,13.20,60, Dry, N, Daylight, Right Angle, Major Injury, N, N
AUS,2,0,0,0,2017, January, Friday,13.20,60, Dry, N, Daylight, Side Swipe, Not Injured, N, N
AUS,2,0,0,0,2017, January, Monday,13.20,60, Wet, Y, Daylight, Hit Fixed Object, Not Injured, N, N
AUS,3,0,0,1,2017, January, Sunday,13.20,60, Dry, N, Daylight, Rear End, Minor Injury, N, N
AUS,2,0,1,0,2017, February, Wednesday,13.20,60, Dry, N, Daylight, Right Angle, Major Injury, N, N
AUS,2,0,0,0,2017, March, Friday,13.20,60, Dry, N, Daylight, Right Angle, Not Injured, N, N
AUS,2,0,0,1,2017, March, Friday,13.20,60, Dry, N, Daylight, Right Angle, Minor Injury, N, N
AUS,2,0,0,0,2017, March, Saturday,13.20,60, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,2,0,0,1,2017, March, Tuesday,13.20,60, Dry, N, Daylight, Rear End, Minor Injury, N, N
AUS,2,0,0,0,2017, April, Saturday,13.20,60, Dry, N, Daylight, Right Angle, Not Injured, N, N
AUS,3,0,0,1,2017, May, Tuesday,13.20,60, Dry, N, Daylight, Right Angle, Minor Injury, N, N
AUS,2,0,0,0,2017, May, Monday,13.20,60, Dry, N, Daylight, Side Swipe, Not Injured, N, N
AUS,2,0,0,1,2017, June, Monday,13.20,60, Dry, N, Daylight, Hit Fixed Object, Minor Injury, N, N
AUS,2,0,0,2,2017, June, Tuesday,13.20,60, Dry, N, Daylight, Right Angle, Minor Injury, N, N
AUS,2,0,0,0,2017, August, Monday,13.20,60, Dry, N, Daylight, Right Angle, Not Injured, N, N
AUS,2,0,0,0,2017, September, Friday,13.20,60, Dry, N, Daylight, Side Swipe, Not Injured, N, N
AUS,2,0,0,0,2017, September, Tuesday,13.20,60, Dry, N, Daylight, Side Swipe, Not Injured, N, N
AUS,2,0,0,0,2017, September, Monday,13.20,60, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,3,0,0,1,2017, October, Monday,13.20,60, Dry, N, Daylight, Rear End, Minor Injury, N, N
AUS,3,0,0,0,2017, October, Sunday,13.20,60, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,2,0,0,0,2017, October, Monday,13.20,60, Dry, N, Daylight, Side Swipe, Not Injured, N, N
AUS,2,0,0,0,2017, November, Thursday,13.20,60, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,3,0,0,0,2017, November, Sunday,13.20,60, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,2,0,0,1,2017, November, Wednesday,13.20,60, Wet, Y, Daylight, Rear End, Minor Injury, N, N
AUS,3,0,0,2,2017, November, Friday,13.20,60, Wet, Y, Daylight, Rear End, Minor Injury, N, N
AUS,2,0,0,1,2017, December, Sunday,13.20,60, Dry, N, Daylight, Right Angle, Minor Injury, N, N
AUS,3,0,0,0,2017, December, Thursday,13.20,60, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,2,0,0,2,2017, December, Thursday,13.20,60, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,1,2017, March, Friday,13.20,64, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, April, Tuesday,13.20,64, Wet, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,1,0,2017, May, Sunday,13.20,64, Dry, N, Daylight, Side Swipe, Major Injury, N, N
US,2,0,0,1,2017, June, Wednesday,13.20,64, Dry, N, Daylight, Side Swipe, Minor Injury, N, N
US,2,0,0,0,2017, August, Saturday,13.20,64, Dry, N, Daylight, Side Swipe, Minor Injury, N, N
AUS,2,0,0,1,2017, February, Friday,13.20,70, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, March, Friday,13.20,72, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, October, Friday,13.20,72, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,2,0,0,1,2017, January, Monday,13.20,80, Wet, Y, Daylight, Head On, Minor Injury, N, N
AUS,2,0,0,1,2017, March, Sunday,13.20,80, Dry, N, Daylight, Hit Fixed Object, Minor Injury, N, N
AUS,2,0,0,0,2017, March, Monday,13.20,80, Dry, N, Daylight, Side Swipe, Not Injured, N, N
AUS,2,0,0,0,2017, June, Saturday,13.20,80, Dry, N, Daylight, Hit Fixed Object, Not Injured, N, N
AUS,3,0,0,1,2017, June, Sunday,13.20,80, Wet, Y, Daylight, Rear End, Minor Injury, N, N
AUS,2,0,0,1,2017, July, Monday,13.20,80, Dry, N, Daylight, Hit Fixed Object, Minor Injury, N, Y
AUS,3,1,0,0,2017, August, Sunday,13.20,80, Dry, N, Daylight, Hit Fixed Object, Fatal, N, N
AUS,3,0,0,1,2017, August, Saturday,13.20,80, Dry, N, Daylight, Rear End, Minor Injury, N, N
AUS,2,0,0,0,2017, August, Wednesday,13.20,80, Wet, N, Daylight, Right Angle, Not Injured, N, N
AUS,2,0,0,0,2017, September, Saturday,13.20,80, Dry, N, Daylight, Hit Fixed Object, Not Injured, N, N
AUS,2,0,0,0,2017, December, Sunday,13.20,80, Wet, Y, Daylight, Right Angle, Not Injured, N, N
US,3,0,0,0,2017, January, Tuesday,13.20,89, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, March, Thursday,13.20,89, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, April, Thursday,13.20,89, Dry, Y, Daylight, Side Swipe, Not Injured, N, N
US,2,0,0,0,2017, April, Saturday,13.20,89, Wet, Y, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, June, Saturday,13.20,89, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, July, Monday,13.20,89, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,1,0,2017, August, Monday,13.20,89, Dry, N, Daylight, Rear End, Major Injury, N, N
US,2,0,0,0,2017, November, Wednesday,13.20,89, Dry, N, Daylight, Side Swipe, Not Injured, N, N
AUS,2,0,0,0,2017, June, Tuesday,13.20,90, Dry, N, Daylight, Right Angle, Not Injured, N, N
AUS,4,0,0,0,2017, August, Monday,13.20,90, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,5,0,0,4,2017, May, Sunday,13.20,100, Wet, Y, Daylight, Head On, Minor Injury, N, N
AUS,2,0,0,0,2017, May, Tuesday,13.20,100, Dry, N, Daylight, Head On, Not Injured, N, N
AUS,2,0,1,0,2017, June, Friday,13.20,100, Dry, N, Daylight, Hit Fixed Object, Major Injury, Y, N
AUS,2,0,0,0,2017, July, Thursday,13.20,100, Dry, N, Daylight, Hit Fixed Object, Not Injured, N, N
AUS,2,0,0,1,2017, June, Wednesday,13.20,110, Dry, N, Daylight, Hit Fixed Object, Minor Injury, N, N
AUS,2,0,0,1,2017, July, Thursday,13.20,110, Dry, N, Daylight, Hit Fixed Object, Minor Injury, N, N
AUS,2,0,0,0,2017, October, Wednesday,13.20,110, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,2,0,0,1,2017, November, Wednesday,13.20,110, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, July, Tuesday,13.30,24, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, February, Sunday,13.30,32, Dry, N, Daylight, Right Angle, Not Injured, N, N
AUS,2,0,0,0,2017, October, Saturday,13.30,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
AUS,2,0,0,0,2017, November, Monday,13.30,40, Dry, N, Daylight, Side Swipe, Not Injured, N, N
US,2,0,0,0,2017, January, Tuesday,13.30,40, Wet, Y, Daylight, Rear End, Not Injured, Y, N
US,2,0,0,0,2017, January, Sunday,13.30,40, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,3,2017, January, Tuesday,13.30,40, Wet, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, February, Friday,13.30,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, February, Saturday,13.30,40, Dry, N, Daylight, Head On, Not Injured, N, N
US,2,0,0,0,2017, April, Saturday,13.30,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, May, Friday,13.30,40, Dry, N, Daylight, Head On, Not Injured, N, N
US,2,0,0,0,2017, May, Saturday,13.30,40, Dry, N, Daylight, Side Swipe, Not Injured, N, N
US,2,0,0,0,2017, June, Wednesday,13.30,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, June, Monday,13.30,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, June, Wednesday,13.30,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,4,0,0,0,2017, June, Thursday,13.30,40, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, July, Sunday,13.30,40, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, August, Monday,13.30,40, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, October, Tuesday,13.30,40, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, October, Wednesday,13.30,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, October, Thursday,13.30,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,3,0,0,0,2017, October, Sunday,13.30,40, Wet, Y, Daylight, Rear End, Not Injured, N, N
US,2,0,1,0,2017, November, Saturday,13.30,40, Dry, N, Daylight, Right Angle, Major Injury, N, N
US,2,0,0,1,2017, January, Saturday,13.30,48, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, May, Monday,13.30,48, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,1,2017, September, Thursday,13.30,48, Dry, N, Daylight, Right Angle, Minor Injury, N, N
AUS,3,0,0,2,2017, January, Wednesday,13.30,50, Dry, N, Daylight, Right Angle, Minor Injury, N, N
AUS,2,0,0,1,2017, January, Sunday,13.30,50, Dry, N, Daylight, Rear End, Minor Injury, N, N
AUS,2,0,0,0,2017, January, Wednesday,13.30,50, Dry, N, Daylight, Right Angle, Not Injured, N, N
AUS,2,0,0,0,2017, January, Tuesday,13.30,50, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,2,0,0,1,2017, February, Wednesday,13.30,50, Dry, N, Daylight, Hit Pedestrian, Minor Injury, N, N
AUS,2,0,0,1,2017, February, Tuesday,13.30,50, Dry, N, Daylight, Hit Fixed Object, Minor Injury, N, N
AUS,2,0,0,0,2017, March, Thursday,13.30,50, Dry, N, Daylight, Right Angle, Not Injured, N, N
AUS,3,0,0,0,2017, April, Saturday,13.30,50, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,2,0,0,0,2017, April, Thursday,13.30,50, Dry, N, Daylight, Right Angle, Not Injured, N, N
AUS,2,0,0,1,2017, May, Monday,13.30,50, Dry, N, Daylight, Side Swipe, Minor Injury, N, N
AUS,2,0,0,0,2017, May, Tuesday,13.30,50, Dry, N, Daylight, Side Swipe, Not Injured, N, N
AUS,2,0,0,0,2017, June, Monday,13.30,50, Dry, N, Daylight, Side Swipe, Not Injured, N, N
AUS,2,0,0,0,2017, June, Thursday,13.30,50, Dry, N, Daylight, Right Angle, Not Injured, N, N
AUS,2,0,0,0,2017, June, Friday,13.30,50, Dry, N, Daylight, Hit Fixed Object, Not Injured, N, N
AUS,2,0,0,0,2017, July, Saturday,13.30,50, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,2,0,0,1,2017, July, Sunday,13.30,50, Dry, N, Daylight, Rear End, Minor Injury, N, N
AUS,2,0,0,0,2017, August, Wednesday,13.30,50, Dry, N, Daylight, Right Angle, Not Injured, N, N
AUS,2,0,0,0,2017, September, Monday,13.30,50, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,2,0,0,0,2017, September, Tuesday,13.30,50, Dry, N, Daylight, Right Angle, Not Injured, N, N
AUS,3,0,0,0,2017, September, Friday,13.30,50, Dry, N, Daylight, Hit Pedestrian, Not Injured, N, N
AUS,2,0,0,1,2017, September, Wednesday,13.30,50, Dry, N, Daylight, Right Angle, Minor Injury, N, N
AUS,2,0,0,0,2017, October, Saturday,13.30,50, Dry, N, Daylight, Hit Fixed Object, Not Injured, N, N
AUS,2,0,0,0,2017, November, Friday,13.30,50, Dry, N, Daylight, Side Swipe, Not Injured, N, N
AUS,2,0,0,0,2017, November, Sunday,13.30,50, Dry, N, Daylight, Right Angle, Not Injured, N, N
AUS,2,0,0,0,2017, November, Tuesday,13.30,50, Dry, N, Daylight, Hit Fixed Object, Not Injured, N, N
AUS,2,0,0,1,2017, November, Wednesday,13.30,50, Dry, N, Daylight, Rear End, Minor Injury, N, N
AUS,2,0,0,0,2017, December, Thursday,13.30,50, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, January, Monday,13.30,56, Wet, Y, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,1,2017, March, Friday,13.30,56, Wet, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,1,1,2017, March, Monday,13.30,56, Dry, N, Daylight, Rear End, Major Injury, N, N
US,3,0,0,0,2017, May, Tuesday,13.30,56, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, June, Wednesday,13.30,56, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,2,0,2017, June, Thursday,13.30,56, Dry, N, Daylight, Head On, Major Injury, N, N
US,2,0,0,0,2017, June, Friday,13.30,56, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, August, Tuesday,13.30,56, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, September, Tuesday,13.30,56, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, September, Saturday,13.30,56, Dry, N, Daylight, Rear End, Not Injured, N, N
